date,plot_industry,shares,change_pct_from_start
2026-07-31,农业,7511461150.0,11.903010103866297
2026-07-31,医药医疗,282540340494.0,1.0021079997937665
2026-07-31,地产基建,7272266012.0,-9.05991245602048
2026-07-31,新能源,61276290823.0,-8.190620769466616
2026-07-31,汽车,1815400128.0,-8.14612373876551
2026-07-31,消费,116200172706.0,-0.2090201315743112
2026-07-31,科技,437287864783.0,83.51068225237638
2026-07-31,资源周期,115778621972.0,2.787139613190881
2026-07-31,金融,246265835136.0,6.10429743528631
2026-07-31,高端制造,7943263457.0,59.0923512302705
2026-08-03,公用事业,21744341020.0,12.516539222977707
2026-08-03,军工,34630371779.0,4.724813515754267
2026-08-03,农业,7560461150.0,12.632994242183958
2026-08-03,医药医疗,283410840494.0,1.3132930675971766
2026-08-03,地产基建,7296016012.0,-8.762917396213044
2026-08-03,新能源,61353290823.0,-8.075252784462904
2026-08-03,汽车,1822400128.0,-7.791944445775711
2026-08-03,消费,116525891706.0,0.07070250062868322
2026-08-03,科技,443961764783.0,86.31142757580743
2026-08-03,资源周期,115529421972.0,2.5659022659558994
2026-08-03,金融,246085335136.0,6.026528524805919
2026-08-03,高端制造,7910763457.0,58.44142211996544
2026-08-04,公用事业,21794641020.0,12.776817606107848
2026-08-04,军工,34515571779.0,4.3776497986468765
2026-08-04,农业,7582461150.0,12.960742222653131
2026-08-04,医药医疗,280736840494.0,0.3573954555279091
2026-08-04,地产基建,7320266012.0,-8.459669808830716
2026-08-04,新能源,61487790823.0,-7.873733382086289
2026-08-04,汽车,1803400128.0,-8.753288241033752
2026-08-04,消费,116066913906.0,-0.32346080681956435
2026-08-04,科技,436030164783.0,82.98288030849363
2026-08-04,资源周期,114881621972.0,1.9907916979830853
2026-08-04,金融,245887635136.0,5.941348948063685
2026-08-04,高端制造,7899363457.0,58.21309621665842
2026-08-05,公用事业,21279541020.0,10.111422076280196
2026-08-05,军工,34684145598.0,4.887429533934595
2026-08-05,农业,7583461150.0,12.975639858128996
2026-08-05,医药医疗,278867840494.0,-0.31073193301264235
2026-08-05,地产基建,7356016012.0,-8.012614087225845
2026-08-05,新能源,61660790823.0,-7.614529987207819
2026-08-05,汽车,1787400128.0,-9.562840910724734
2026-08-05,消费,116410713906.0,-0.02821048076739885
2026-08-05,科技,431972964783.0,81.28025007336508
2026-08-05,资源周期,114786648972.0,1.9064755881157192
2026-08-05,金融,245614135136.0,5.823510737446602
2026-08-05,高端制造,7927663457.0,58.77990525732408
2026-08-06,公用事业,21231841020.0,9.864597446552438
2026-08-06,军工,34419745598.0,4.0878643178788865
2026-08-06,农业,7596961150.0,13.176757937053264
2026-08-06,医药医疗,279880640494.0,0.051322330825720464
2026-08-06,地产基建,7327266012.0,-8.372134422782207
2026-08-06,新能源,61361290823.0,-8.063266500306677
2026-08-06,汽车,1793900128.0,-9.233960138662766
2026-08-06,消费,117047213906.0,0.518406251437975
2026-08-06,科技,429794114783.0,80.36588157099649
2026-08-06,资源周期,115101294984.0,2.185815271153224
2026-08-06,金融,246176635136.0,6.0658653753702385
2026-08-06,高端制造,8037163457.0,60.973035644351924
2026-08-07,公用事业,21139441020.0,9.386471748714964
2026-08-07,军工,34187345598.0,3.3850694759297806
2026-08-07,农业,7604961150.0,13.295939020860214
2026-08-07,医药医疗,273886778894.0,-2.0913545541831113
2026-08-07,地产基建,7275516012.0,-9.01927102678367
2026-08-07,新能源,61093790823.0,-8.464057876780618
2026-08-07,汽车,1789900128.0,-9.436348306085518
2026-08-07,消费,117120013906.0,0.5809258085543112
2026-08-07,科技,428948702783.0,80.0110989543297
2026-08-07,资源周期,114773294984.0,1.8946200468632046
2026-08-07,金融,246316835136.0,6.126270922458055
2026-08-07,高端制造,8416902357.0,68.57866962358965
2026-08-10,公用事业,20995241020.0,8.640305886938338
2026-08-10,军工,33967545598.0,2.720377968785126
2026-08-10,农业,7586461150.0,13.020332764556608
2026-08-10,医药医疗,269823778894.0,-3.543789856291335
2026-08-10,地产基建,7230766012.0,-9.578872244736624
2026-08-10,新能源,60622790823.0,-9.169750356478657
2026-08-10,汽车,1778900128.0,-9.992915766498067
2026-08-10,消费,116678213906.0,0.20151454023014104
2026-08-10,科技,432604721783.0,81.54537098666836
2026-08-10,资源周期,114777994984.0,1.8987926613575956
2026-08-10,金融,245422335136.0,5.740873191573259
2026-08-10,高端制造,8396402357.0,68.16808356939723
2026-08-11,公用事业,20831641020.0,7.793754326697977
2026-08-11,军工,33992945598.0,2.7971894532322406
2026-08-11,农业,7649461150.0,13.95888379953647
2026-08-11,医药医疗,267007578894.0,-4.550520916541689
2026-08-11,地产基建,7238766012.0,-9.478831803538334
2026-08-11,新能源,60800033397.0,-8.904190374410458
2026-08-11,汽车,1777400128.0,-10.068811329281601
2026-08-11,消费,116460113906.0,0.014213504418680856
2026-08-11,科技,433155221783.0,81.77639187408784
2026-08-11,资源周期,114774794984.0,1.8959517323401398
2026-08-11,金融,244339535136.0,5.2743458992288605
2026-08-11,高端制造,8511902357.0,70.4813854844814
2026-08-12,公用事业,20783141020.0,7.542790080538708
2026-08-12,军工,33890545598.0,2.487524256091156
2026-08-12,农业,7691461150.0,14.584584489523067
2026-08-12,医药医疗,266060978894.0,-4.888910101128352
2026-08-12,地产基建,7353766012.0,-8.040750461312863
2026-08-12,新能源,60557033397.0,-9.268273755655942
2026-08-12,汽车,1779400128.0,-9.967617245570226
2026-08-12,消费,116320113906.0,-0.10601641311273058
2026-08-12,科技,433433821783.0,81.89330816697624
2026-08-12,资源周期,114245994984.0,1.42648821220428
2026-08-12,金融,244915166383.0,5.522358170240804
2026-08-12,高端制造,8529902357.0,70.84190006865036
2026-08-13,公用事业,20635341020.0,6.777995944820359
2026-08-13,军工,33747545598.0,2.055081646802326
2026-08-13,农业,7703461150.0,14.763356115233517
2026-08-13,医药医疗,263650178894.0,-5.750719361852575
2026-08-13,地产基建,7287516012.0,-8.869210364986236
2026-08-13,新能源,60125533397.0,-9.914783957332595
2026-08-13,汽车,1786400128.0,-9.613437952580417
2026-08-13,消费,116055113906.0,-0.3335944712972161
2026-08-13,科技,434785721783.0,82.46064175045014
2026-08-13,资源周期,113162494984.0,0.46456740269742447
2026-08-13,金融,244316766383.0,5.264535920759017
2026-08-13,高端制造,8361702357.0,67.47309156547149
2026-08-14,公用事业,20696841020.0,7.096228957991402
2026-08-14,军工,33633545598.0,1.7103371890475838
2026-08-14,农业,7718461150.0,14.98682064737158
2026-08-14,医药医疗,263694078894.0,-5.735026054010451
2026-08-14,地产基建,7197516012.0,-9.994665328467034
2026-08-14,新能源,59901533397.0,-10.250399913707032
2026-08-14,汽车,1776400128.0,-10.119408371137284
2026-08-14,消费,115925413906.0,-0.4449789020388284
2026-08-14,科技,440641211783.0,84.91793602125091
2026-08-14,资源周期,112910594984.0,0.2409330216039729
2026-08-14,金融,245844266383.0,5.922663404187212
2026-08-14,高端制造,8308202357.0,66.40156210696932
2026-08-17,公用事业,20654741020.0,6.8783816432840705
2026-08-17,军工,33363745598.0,0.8944419723613928
2026-08-17,农业,7764961150.0,15.679560696999562
2026-08-17,医药医疗,263098478894.0,-5.9479402715678305
2026-08-17,地产基建,7169266012.0,-10.347933136448507
2026-08-17,新能源,59507033397.0,-10.84147355116113
2026-08-17,汽车,1765400128.0,-10.675975831549833
2026-08-17,消费,115505413906.0,-0.805668654633096
2026-08-17,科技,437583079922.0,83.63457119586674
2026-08-17,资源周期,112776594984.0,0.12196911899766683
2026-08-17,金融,245402366383.0,5.732269600634399
2026-08-17,高端制造,8190702357.0,64.04820301586638
2026-08-18,公用事业,20531841020.0,6.242433068995945
2026-08-18,军工,33267345598.0,0.6029212203652934
2026-08-18,农业,8217961150.0,22.428189567569113
2026-08-18,医药医疗,262068978894.0,-6.3159644269998765
2026-08-18,地产基建,7162766012.0,-10.429215994922124
2026-08-18,新能源,59047033397.0,-11.53068489014435
2026-08-18,汽车,1751900128.0,-11.359035896601599
2026-08-18,消费,115115313906.0,-1.140680731983157
2026-08-18,科技,440496679922.0,84.8572822904814
2026-08-18,资源周期,112328294984.0,-0.2760272805426234
2026-08-18,金融,244644866383.0,5.405898688230559
2026-08-18,高端制造,8177702357.0,63.78783137174433
2026-08-19,公用事业,20318541020.0,5.138707837949075
2026-08-19,军工,33882145598.0,2.462122032888159
2026-08-19,农业,8340135014.0,24.248291258119735
2026-08-19,医药医疗,260423978894.0,-6.9040166229063615
2026-08-19,地产基建,7087266012.0,-11.373347658731026
2026-08-19,新能源,58853533397.0,-11.820603138173169
2026-08-19,汽车,1753400128.0,-11.283140333818075
2026-08-19,消费,114746313906.0,-1.4575724431909798
2026-08-19,科技,450522705488.0,89.06476880010466
2026-08-19,资源周期,112337094984.0,-0.2682147257445977
2026-08-19,金融,244512766383.0,5.348983047928857
2026-08-19,高端制造,8197902357.0,64.19240884953395
2026-08-20,公用事业,20226841020.0,4.664204304489172
2026-08-20,军工,34144345598.0,3.2550342857240455
2026-08-20,农业,8383135014.0,24.888889583582174
2026-08-20,医药医疗,256603478894.0,-8.269763379417427
2026-08-20,地产基建,7201266012.0,-9.947771371655334
2026-08-20,新能源,58502033397.0,-12.34725049828752
2026-08-20,汽车,1740400128.0,-11.940901877942
2026-08-20,消费,114573613906.0,-1.605884634317245
2026-08-20,科技,452060651288.0,89.71017770749619
2026-08-20,资源周期,112574526196.0,-0.05742559455010898
2026-08-20,金融,244520666383.0,5.352386784177021
2026-08-20,高端制造,8146602357.0,63.16494228465241
2026-08-21,公用事业,20210941020.0,4.581929427913245
2026-08-21,军工,33902345598.0,2.5232083315429588
2026-08-21,农业,8433635014.0,25.641220175113677
2026-08-21,医药医疗,256624578894.0,-8.26222058225412
2026-08-21,地产基建,7209516012.0,-9.844604666669598
2026-08-21,新能源,58323533397.0,-12.614694463523401
2026-08-21,汽车,1737400128.0,-12.092693003509059
2026-08-21,消费,114938684601.0,-1.2923673517958978
2026-08-21,科技,455387645288.0,91.10637226938402
2026-08-21,资源周期,112630226196.0,-0.007975673839888398
2026-08-21,金融,243703566383.0,5.000337051470516
2026-08-21,高端制造,8201663733.0,64.26774389978635
2026-08-24,公用事业,20206341020.0,4.558126633432158
2026-08-24,军工,33881545598.0,2.460307588373678
2026-08-24,农业,8424135014.0,25.499692638092885
2026-08-24,医药医疗,258203678894.0,-7.69772622203776
2026-08-24,地产基建,7161516012.0,-10.444847313859352
2026-08-24,新能源,58403146697.0,-12.495411008971502
2026-08-24,汽车,1730400128.0,-12.446872296498857
2026-08-24,消费,114982384601.0,-1.2548384418235803
2026-08-24,科技,457730545288.0,92.08958541586007
2026-08-24,资源周期,112686226196.0,0.04174058396573255
2026-08-24,金融,242591466383.0,4.521185775319614
2026-08-24,高端制造,8162663733.0,63.48662896742026
2026-08-25,公用事业,20180341020.0,4.423589099408631
2026-08-25,军工,33864945598.0,2.4101079568058736
2026-08-25,农业,8428135014.0,25.559283179996385
2026-08-25,医药医疗,257285078894.0,-8.026106007545176
2026-08-25,地产基建,7178016012.0,-10.238513903887881
2026-08-25,新能源,58316146697.0,-12.625761849170514
2026-08-25,汽车,1726400128.0,-12.649260463921607
2026-08-25,消费,114758584601.0,-1.4470345528488138
2026-08-25,科技,460006245288.0,93.04459764746859
2026-08-25,资源周期,112550526196.0,-0.07873256218109415
2026-08-25,金融,242336966383.0,4.41153376580572
2026-08-25,高端制造,8131963733.0,62.87175131553209
2026-08-26,公用事业,20151441020.0,4.274045455820952
2026-08-26,军工,33893145598.0,2.495386848987313
2026-08-26,农业,8373635014.0,24.747362046561406
2026-08-26,医药医疗,256199792213.0,-8.414072704171371
2026-08-26,地产基建,7213766012.0,-9.791458182282998
2026-08-26,新能源,58613928610.0,-12.17959952094504
2026-08-26,汽车,1727400128.0,-12.598663422065915
2026-08-26,消费,114853984601.0,-1.3651064519024092
2026-08-26,科技,457597745288.0,92.03385503647897
2026-08-26,资源周期,112393520778.0,-0.21812045214834042
2026-08-26,金融,239185866383.0,3.0538738554747313
2026-08-26,高端制造,7958463733.0,59.39679129590347
2026-08-27,公用事业,20165941020.0,4.349076003641761
2026-08-27,军工,33648345598.0,1.7550934870719015
2026-08-27,农业,8392635014.0,25.030417120602966
2026-08-27,医药医疗,255657592213.0,-8.607897567770461
2026-08-27,地产基建,7251766012.0,-9.316266086591106
2026-08-27,新能源,58766341736.0,-11.951241141273128
2026-08-27,汽车,1730400128.0,-12.446872296498857
2026-08-27,消费,115039484601.0,-1.2058018111732682
2026-08-27,科技,455585945288.0,91.18959014763158
2026-08-27,资源周期,112429520778.0,-0.18616000070187377
2026-08-27,金融,238082466383.0,2.578470997723703
2026-08-27,高端制造,7920663733.0,58.639710669148656
2026-08-28,公用事业,20064441020.0,3.823862168896075
2026-08-28,军工,33782145598.0,2.159714613805064
2026-08-28,农业,8355635014.0,24.47920460799573
2026-08-28,医药医疗,255999292213.0,-8.485747151149637
2026-08-28,地产基建,7288516012.0,-8.856705309836443
2026-08-28,新能源,58624841736.0,-12.163248542286443
2026-08-28,汽车,1731400128.0,-12.396275254643175
2026-08-28,消费,114821884601.0,-1.3926734544221109
2026-08-28,科技,457613445288.0,92.04044364307748
2026-08-28,资源周期,112338720778.0,-0.26677136157240433
2026-08-28,金融,236900566383.0,2.069246203835795
2026-08-28,高端制造,7857663733.0,57.37790962455729
2026-08-31,公用事业,19984641020.0,3.4109354298546224
2026-08-31,军工,33917945598.0,2.570383888919925
2026-08-31,农业,8364135014.0,24.605834509540635
2026-08-31,医药医疗,257131692213.0,-8.080938454101316
2026-08-31,地产基建,7754016012.0,-3.0356021376107267
2026-08-31,新能源,58381341736.0,-12.528081066291696
2026-08-31,汽车,1739400128.0,-11.991498919797683
2026-08-31,消费,114798484601.0,-1.4127690263523673
2026-08-31,科技,456215445288.0,91.45376389627926
2026-08-31,资源周期,112593320778.0,-0.04073994662046054
2026-08-31,金融,236158766383.0,1.7496396786593316
2026-08-31,高端制造,7800263733.0,56.228268672818494
2026-09-01,公用事业,19871541020.0,2.8256971568522804
2026-09-01,军工,33653745598.0,1.7714234877023838
2026-09-01,农业,8483135014.0,26.378653131169273
2026-09-01,医药医疗,257491392213.0,-7.952353423786684
2026-09-01,地产基建,7707016012.0,-3.6233397296506986
2026-09-01,新能源,58353841736.0,-12.569283918078733
2026-09-01,汽车,1734900128.0,-12.219185608148276
2026-09-01,消费,114059584601.0,-2.0473253553807136
2026-09-01,科技,459937688333.0,93.0158272776541
2026-09-01,资源周期,112286720778.0,-0.3129364581061944
2026-09-01,金融,234643366383.0,1.096725512775798
2026-09-01,高端制造,7818263733.0,56.58878325698744
2026-09-02,公用事业,19846041020.0,2.693746883098447
2026-09-02,军工,33901945598.0,2.5219987018666234
2026-09-02,农业,8621635014.0,28.4419756445774
2026-09-02,医药医疗,258294792213.0,-7.665155165919657
2026-09-02,地产基建,7653016012.0,-4.29861270773918
2026-09-02,新能源,58528841736.0,-12.307083952161202
2026-09-02,汽车,1735900128.0,-12.168588566292582
2026-09-02,消费,114076884601.0,-2.0324683727143356
2026-09-02,科技,459038788333.0,92.63859807565345
2026-09-02,资源周期,111846691878.0,-0.703589855147635
2026-09-02,金融,234788466383.0,1.159242238042868
2026-09-02,高端制造,7719263733.0,54.605953044058154
2026-09-03,公用事业,19801341020.0,2.4624458149887785
2026-09-03,军工,33819345598.0,2.2722101737039813
2026-09-03,农业,8741135014.0,30.22224308394399
2026-09-03,医药医疗,258160492213.0,-7.713164533646244
2026-09-03,地产基建,7628266012.0,-4.608112822696409
2026-09-03,新能源,58505841736.0,-12.34154451911037
2026-09-03,汽车,1741900128.0,-11.865006315158466
2026-09-03,消费,114265884601.0,-1.8701579840469051
2026-09-03,科技,460873188333.0,93.40841590650226
2026-09-03,资源周期,111625691878.0,-0.899791515416215
2026-09-03,金融,234082900383.0,0.8552472292228996
2026-09-03,高端制造,7630463733.0,52.82741442882462
2026-09-04,公用事业,19689841020.0,1.8854867748494097
2026-09-04,军工,33419545598.0,1.063185312209769
2026-09-04,农业,8693135014.0,29.507156581102166
2026-09-04,医药医疗,258089892213.0,-7.738402518467524
2026-09-04,地产基建,7788766012.0,-2.6010514711556354
2026-09-04,新能源,58463341736.0,-12.405221653690335
2026-09-04,汽车,1756900128.0,-11.106050687323165
2026-09-04,消费,113307884601.0,-2.6928741340119355
2026-09-04,科技,463767354693.0,94.62297154833111
2026-09-04,资源周期,111692991878.0,-0.8400432270176839
2026-09-04,金融,233090400383.0,0.4276259347531841
2026-09-04,高端制造,7673363733.0,53.68664085442732
